X,Y,Z,A11,A21,A31,A12,A22,A32,A13,A23,A33,ResVort,ResStrain,Shear
5.0712850000000E+00,1.8216575000000E-01,6.3231050000000E-01,5.5382000000000E-02,-1.1490500000000E-02,-4.5411300000000E-02,1.4940100000000E-01,-1.0962000000000E-02,1.0047500000000E-02,5.1303800000000E-01,1.0694400000000E-01,-4.4100900000000E-02,6.5268822014330E-02,5.7892157929020E-04,5.4784369468690E-01
5.1381750000000E+00,1.8216575000000E-01,6.3231050000000E-01,5.1509900000000E-02,-7.8748700000000E-03,-4.5119500000000E-02,1.4095100000000E-01,-1.7313700000000E-02,1.4997300000000E-02,4.8260900000000E-01,1.0188900000000E-01,-3.3815300000000E-02,6.2831610441210E-02,6.8452802952380E-04,5.1539397239690E-01
5.2050650000000E+00,1.8216575000000E-01,6.3231050000000E-01,4.7021200000000E-02,-4.6060700000000E-03,-4.3812200000000E-02,1.3308900000000E-01,-2.3173700000000E-02,1.8928700000000E-02,4.5401400000000E-01,9.6120700000000E-02,-2.3474000000000E-02,5.9825077652930E-02,1.9177488284190E-03,4.8486691713330E-01
5.2719550000000E+00,1.8216575000000E-01,6.3231050000000E-01,4.2255900000000E-02,-1.7304500000000E-03,-4.1583600000000E-02,1.2577400000000E-01,-2.8455500000000E-02,2.1901300000000E-02,4.2736600000000E-01,8.9906000000000E-02,-1.3394500000000E-02,5.6299101561310E-02,4.3771783821280E-03,4.5644462108610E-01
5.3388450000000E+00,1.8216575000000E-01,6.3231050000000E-01,3.7348600000000E-02,7.2955600000000E-04,-3.8558800000000E-02,1.1893600000000E-01,-3.3101700000000E-02,2.4003000000000E-02,4.0266700000000E-01,8.3488000000000E-02,-3.8527200000000E-03,5.2365157753230E-02,7.0793959312140E-03,4.3015512824060E-01
5.4057350000000E+00,1.8216575000000E-01,6.3231050000000E-01,3.2546000000000E-02,2.7765700000000E-03,-3.4895700000000E-02,1.1252100000000E-01,-3.7088900000000E-02,2.5340400000000E-02,3.7987600000000E-01,7.7056800000000E-02,4.9375900000000E-03,4.8110600560900E-02,1.0570415295660E-02,4.0596169233320E-01
5.4726250000000E+00,1.8216575000000E-01,6.3231050000000E-01,2.7956300000000E-02,4.4266700000000E-03,-3.0756500000000E-02,1.0651900000000E-01,-4.0410400000000E-02,2.6028400000000E-02,3.5897100000000E-01,7.0775900000000E-02,1.2822600000000E-02,4.3589655309920E-02,1.4828599058090E-02,3.8381996750830E-01
5.0043950000000E+00,1.7448075000000E-01,6.0563600000000E-01,7.3355500000000E-02,-1.2521700000000E-02,-4.9620100000000E-02,1.7771500000000E-01,-3.4734600000000E-03,6.4053900000000E-03,5.9877100000000E-01,1.4031700000000E-01,-6.9502300000000E-02,6.9620594382290E-02,1.1663382174450E-03,6.4640039205550E-01
5.0712850000000E+00,1.7448075000000E-01,6.0563600000000E-01,6.9505900000000E-02,-8.2269400000000E-03,-5.0487300000000E-02,1.6763400000000E-01,-1.1542000000000E-02,1.2704900000000E-02,5.6388300000000E-01,1.3301100000000E-01,-5.7539900000000E-02,6.9730654358860E-02,1.8184611108150E-03,6.0823071002960E-01
5.1381750000000E+00,1.7448075000000E-01,6.0563600000000E-01,6.4778000000000E-02,-4.3541600000000E-03,-5.0139200000000E-02,1.5826800000000E-01,-1.9044000000000E-02,1.7793700000000E-02,5.3102800000000E-01,1.2480500000000E-01,-4.5272200000000E-02,6.7053578794000E-02,3.5642436705530E-03,5.7233279943470E-01
5.2050650000000E+00,1.7448075000000E-01,6.0563600000000E-01,5.9440900000000E-02,-9.6277500000000E-04,-4.8638100000000E-02,1.4956400000000E-01,-2.5856300000000E-02,2.1721400000000E-02,5.0035400000000E-01,1.1605600000000E-01,-3.3098100000000E-02,6.3959263265130E-02,4.2764754034580E-03,5.3871989250180E-01
5.2719550000000E+00,1.7448075000000E-01,6.0563600000000E-01,5.3767400000000E-02,1.9165800000000E-03,-4.6098800000000E-02,1.4144100000000E-01,-3.1904900000000E-02,2.4577300000000E-02,4.7180000000000E-01,1.0707800000000E-01,-2.1370900000000E-02,6.0302104800940E-02,6.1560431495310E-03,5.0743532180790E-01
5.3388450000000E+00,1.7448075000000E-01,6.0563600000000E-01,4.7989200000000E-02,4.2868900000000E-03,-4.2681600000000E-02,1.3383400000000E-01,-3.7144500000000E-02,2.6482200000000E-02,4.4542100000000E-01,9.8139100000000E-02,-1.0371600000000E-02,5.6207001209260E-02,9.5799546688800E-03,4.7856381535530E-01
5.4057350000000E+00,1.7448075000000E-01,6.0563600000000E-01,4.2345600000000E-02,6.1698300000000E-03,-3.8565200000000E-02,1.2669000000000E-01,-4.1571200000000E-02,2.7572900000000E-02,4.2115800000000E-01,8.9458200000000E-02,-3.0891800000000E-04,5.1748238503930E-02,1.3453533872960E-02,4.5207890868190E-01
5.4726250000000E+00,1.7448075000000E-01,6.0563600000000E-01,3.6963700000000E-02,7.6042800000000E-03,-3.3943000000000E-02,1.1995800000000E-01,-4.5202900000000E-02,2.7990500000000E-02,3.9881200000000E-01,8.1184200000000E-02,8.6710400000000E-03,4.6944893896580E-02,1.7938209697600E-02,4.2776679992680E-01
5.0043950000000E+00,1.6716200000000E-01,5.8023200000000E-01,8.8477400000000E-02,-8.3031800000000E-03,-5.5241000000000E-02,1.9358900000000E-01,-4.2363300000000E-03,1.1095800000000E-02,6.3575400000000E-01,1.7091900000000E-01,-8.3748300000000E-02,7.7127344906330E-02,6.5748146735130E-03,6.9497114419940E-01
5.0712850000000E+00,1.6716200000000E-01,5.8023200000000E-01,8.3745700000000E-02,-3.6836600000000E-03,-5.6132600000000E-02,1.8294100000000E-01,-1.3644300000000E-02,1.7422400000000E-02,5.9970300000000E-01,1.5996500000000E-01,-6.9558000000000E-02,7.4536584317680E-02,6.7646107636390E-03,6.5467876195910E-01
5.1381750000000E+00,1.6716200000000E-01,5.8023200000000E-01,7.8083400000000E-02,3.4609100000000E-04,-5.5645400000000E-02,1.7306900000000E-01,-2.2248700000000E-02,2.2359600000000E-02,5.6606200000000E-01,1.4827700000000E-01,-5.5265000000000E-02,7.1633622050290E-02,6.8158167414370E-03,6.1679011583330E-01
5.2050650000000E+00,1.6716200000000E-01,5.8023200000000E-01,7.1793200000000E-02,3.7438300000000E-03,-5.3870600000000E-02,1.6385300000000E-01,-2.9938500000000E-02,2.6000700000000E-02,5.3475400000000E-01,1.3626900000000E-01,-4.1291300000000E-02,6.8121299147610E-02,9.2297019436960E-03,5.8137840032580E-01
5.2719550000000E+00,1.6716200000000E-01,5.8023200000000E-01,6.5226500000000E-02,6.5080700000000E-03,-5.0949300000000E-02,1.5523900000000E-01,-3.6656000000000E-02,2.8478400000000E-02,5.0577400000000E-01,1.2430800000000E-01,-2.7991300000000E-02,6.4268365502360E-02,1.1512318626050E-02,5.4856801033020E-01
5.3388450000000E+00,1.6716200000000E-01,5.8023200000000E-01,5.8570000000000E-02,8.6668400000000E-03,-4.7072800000000E-02,1.4713700000000E-01,-4.2378200000000E-02,2.9954400000000E-02,4.7902600000000E-01,1.1268600000000E-01,-1.5638100000000E-02,6.0152217745780E-02,1.3305684551600E-02,5.1834076642990E-01
5.4057350000000E+00,1.6716200000000E-01,5.8023200000000E-01,5.2096700000000E-02,1.0268700000000E-02,-4.2449900000000E-02,1.3947900000000E-01,-4.7129900000000E-02,3.0593500000000E-02,4.5436100000000E-01,1.0161700000000E-01,-4.4388700000000E-03,5.5391982197760E-02,1.7690142616630E-02,4.9055224657060E-01
5.4726250000000E+00,1.6716200000000E-01,5.8023200000000E-01,4.5963500000000E-02,1.1375400000000E-02,-3.7298900000000E-02,1.3223500000000E-01,-5.0953200000000E-02,3.0565900000000E-02,4.3168300000000E-01,9.1274900000000E-02,5.4887900000000E-03,5.0544247031210E-02,2.1513549610970E-02,4.6512767672540E-01
5.0043950000000E+00,1.6019175000000E-01,5.5603775000000E-01,1.0306800000000E-01,-2.7556400000000E-03,-6.1434000000000E-02,2.0596700000000E-01,-7.2499000000000E-03,1.8615900000000E-02,6.5522900000000E-01,2.0083300000000E-01,-9.5212400000000E-02,8.3110637962820E-02,1.3749301433560E-02,7.2722363471980E-01
5.0712850000000E+00,1.6019175000000E-01,5.5603775000000E-01,9.7365100000000E-02,2.0907500000000E-03,-6.2245300000000E-02,1.9524100000000E-01,-1.7880600000000E-02,2.4571600000000E-02,6.1991600000000E-01,1.8608900000000E-01,-7.8843800000000E-02,7.9956822097300E-02,1.3788832351570E-02,6.8626481294630E-01
5.1381750000000E+00,1.6019175000000E-01,5.5603775000000E-01,9.0727300000000E-02,6.1616100000000E-03,-6.1521500000000E-02,1.8527900000000E-01,-2.7438500000000E-02,2.8976000000000E-02,5.8711500000000E-01,1.7083000000000E-01,-6.2648600000000E-02,7.6447807252410E-02,1.4529669657350E-02,6.4786684513090E-01
5.2050650000000E+00,1.6019175000000E-01,5.5603775000000E-01,8.3528900000000E-02,9.4453600000000E-03,-5.9382600000000E-02,1.7592600000000E-01,-3.5833200000000E-02,3.1978200000000E-02,5.5676600000000E-01,1.5552500000000E-01,-4.7050200000000E-02,7.2952583432200E-02,1.3951914384960E-02,6.1214590072630E-01
5.2719550000000E+00,1.6019175000000E-01,5.5603775000000E-01,7.6080100000000E-02,1.1971100000000E-02,-5.6004300000000E-02,1.6712000000000E-01,-4.3038000000000E-02,3.3760700000000E-02,5.2876900000000E-01,1.4055700000000E-01,-3.2391300000000E-02,6.8702086806300E-02,1.6313444823030E-02,5.7914173603060E-01
5.3388450000000E+00,1.6019175000000E-01,5.5603775000000E-01,6.8605200000000E-02,1.3792000000000E-02,-5.1606400000000E-02,1.5875600000000E-01,-4.9066200000000E-02,3.4526800000000E-02,5.0287900000000E-01,1.2624400000000E-01,-1.8929600000000E-02,6.4316518604760E-02,1.8715657293800E-02,5.4868882894520E-01
5.4057350000000E+00,1.6019175000000E-01,5.5603775000000E-01,6.1358200000000E-02,1.4996300000000E-02,-4.6431500000000E-02,1.5079300000000E-01,-5.3968800000000E-02,3.4477400000000E-02,4.7900300000000E-01,1.1282100000000E-01,-6.8267800000000E-03,5.9418242424730E-02,2.2239498794080E-02,5.2074885368350E-01
5.4726250000000E+00,1.6019175000000E-01,5.5603775000000E-01,5.4556000000000E-02,1.5668600000000E-02,-4.0715400000000E-02,1.4318000000000E-01,-5.7823900000000E-02,3.3804500000000E-02,4.5694200000000E-01,1.0043300000000E-01,3.8203600000000E-03,5.4486144334080E-02,2.5844244286420E-02,4.9510318040850E-01
5.0043950000000E+00,1.5355325000000E-01,5.3299550000000E-01,1.1644900000000E-01,3.9710700000000E-03,-6.8055700000000E-02,2.1527600000000E-01,-1.3103500000000E-02,2.9215000000000E-02,6.5882600000000E-01,2.2807400000000E-01,-1.0266600000000E-01,8.9907616376880E-02,2.4387601763010E-02,7.4398142099380E-01
5.0712850000000E+00,1.5355325000000E-01,5.3299550000000E-01,1.0978100000000E-01,8.9408000000000E-03,-6.8667100000000E-02,2.0489700000000E-01,-2.4730300000000E-02,3.4320600000000E-02,6.2578400000000E-01,2.0971900000000E-01,-8.4334400000000E-02,8.5961945354940E-02,2.3873560130600E-02,7.0381802320480E-01
5.1381750000000E+00,1.5355325000000E-01,5.3299550000000E-01,1.0221300000000E-01,1.2938000000000E-02,-6.7600500000000E-02,1.9517500000000E-01,-3.4997800000000E-02,3.7746400000000E-02,5.9530000000000E-01,1.9106100000000E-01,-6.6511400000000E-02,8.2004450261590E-02,2.3003594949840E-02,6.6632115840910E-01
5.2050650000000E+00,1.5355325000000E-01,5.3299550000000E-01,9.4154600000000E-02,1.5990400000000E-02,-6.5009800000000E-02,1.8598600000000E-01,-4.3851800000000E-02,3.9706600000000E-02,5.6723200000000E-01,1.7261900000000E-01,-4.9604200000000E-02,7.7833823859690E-02,2.3035448044540E-02,6.3155263662340E-01
5.2719550000000E+00,1.5355325000000E-01,5.3299550000000E-01,8.5891000000000E-02,1.8159300000000E-02,-6.1105200000000E-02,1.7722800000000E-01,-5.1294600000000E-02,4.0443200000000E-02,5.4134100000000E-01,1.5482300000000E-01,-3.3915700000000E-02,7.3491685092450E-02,2.3707335814830E-02,5.9943711757660E-01
5.3388450000000E+00,1.5355325000000E-01,5.3299550000000E-01,7.7705900000000E-02,1.9533900000000E-02,-5.6136900000000E-02,1.6881500000000E-01,-5.7389000000000E-02,4.0201500000000E-02,5.1747500000000E-01,1.3800000000000E-01,-1.9663500000000E-02,6.8816021084790E-02,2.5417080149050E-02,5.6991988420490E-01
5.4057350000000E+00,1.5355325000000E-01,5.3299550000000E-01,6.9812400000000E-02,2.0234000000000E-02,-5.0370800000000E-02,1.6069500000000E-01,-6.2225600000000E-02,3.9211700000000E-02,4.9534800000000E-01,1.2238100000000E-01,-6.9806000000000E-03,6.3837967813010E-02,2.8078237548470E-02,5.4275655746460E-01
5.4726250000000E+00,1.5355325000000E-01,5.3299550000000E-01,6.2412200000000E-02,2.0376700000000E-02,-4.4072000000000E-02,1.5287400000000E-01,-6.5911300000000E-02,3.7686700000000E-02,4.7478100000000E-01,1.0811000000000E-01,4.0782200000000E-03,5.8313541114330E-02,3.2008346170190E-02,5.1776856184010E-01
5.0043950000000E+00,1.4723100000000E-01,5.1105025000000E-01,1.2821400000000E-01,1.1627700000000E-02,-7.4915800000000E-02,2.2209000000000E-01,-2.2221900000000E-02,4.2895400000000E-02,6.4922500000000E-01,2.5078000000000E-01,-1.0523500000000E-01,9.6519529819490E-02,4.0536750108000E-02,7.4722355604170E-01
5.0712850000000E+00,1.4723100000000E-01,5.1105025000000E-01,1.2058600000000E-01,1.6619800000000E-02,-7.5203900000000E-02,2.1236400000000E-01,-3.4528200000000E-02,4.6622500000000E-02,6.1962300000000E-01,2.2926100000000E-01,-8.5302400000000E-02,9.2545323073860E-02,3.6626201123000E-02,7.0908451080320E-01
5.1381750000000E+00,1.4723100000000E-01,5.1105025000000E-01,1.1218000000000E-01,2.0449200000000E-02,-7.3691800000000E-02,2.0316000000000E-01,-4.5183700000000E-02,4.8592600000000E-02,5.9255800000000E-01,2.0763200000000E-01,-6.6247100000000E-02,8.8243871927260E-02,3.3959355205300E-02,6.7364257574080E-01
5.2050650000000E+00,1.4723100000000E-01,5.1105025000000E-01,1.0335300000000E-01,2.3167100000000E-02,-7.0569700000000E-02,1.9434900000000E-01,-5.4177800000000E-02,4.9093400000000E-02,5.6774900000000E-01,1.8646000000000E-01,-4.8434700000000E-02,8.3964660763740E-02,3.2116413116460E-02,6.4084804058070E-01
5.2719550000000E+00,1.4723100000000E-01,5.1105025000000E-01,9.4408700000000E-02,2.4879700000000E-02,-6.6081600000000E-02,1.8579600000000E-01,-6.1562400000000E-02,4.8423500000000E-02,5.4491000000000E-01,1.6620100000000E-01,-3.2133400000000E-02,7.8704252839090E-02,3.2878696918490E-02,6.1062312126160E-01
5.3388450000000E+00,1.4723100000000E-01,5.1105025000000E-01,8.5614400000000E-02,2.5714600000000E-02,-6.0506100000000E-02,1.7745500000000E-01,-6.7445800000000E-02,4.6870400000000E-02,5.2380700000000E-01,1.4719800000000E-01,-1.7505700000000E-02,7.3578469455240E-02,3.3846572041510E-02,5.8281749486920E-01
5.4057350000000E+00,1.4723100000000E-01,5.1105025000000E-01,7.7212600000000E-02,2.5826700000000E-02,-5.4131000000000E-02,1.6933300000000E-01,-7.1959700000000E-02,4.4692300000000E-02,5.0417100000000E-01,1.2969200000000E-01,-4.6280900000000E-03,6.8110197782520E-02,3.6240126937630E-02,5.5721247196200E-01
5.4726250000000E+00,1.4723100000000E-01,5.1105025000000E-01,6.9345200000000E-02,2.5362200000000E-02,-4.7242500000000E-02,1.6139700000000E-01,-7.5253700000000E-02,4.2116400000000E-02,4.8580100000000E-01,1.1380600000000E-01,6.4935000000000E-03,6.2753841280940E-02,3.8618460297580E-02,5.3360742330550E-01
5.0043950000000E+00,1.4120975000000E-01,4.9015000000000E-01,1.3811900000000E-01,1.9892400000000E-02,-8.1802300000000E-02,2.2698900000000E-01,-3.4790700000000E-02,5.9407000000000E-02,6.3001100000000E-01,2.6749700000000E-01,-1.0253400000000E-01,1.0571138560770E-01,5.3918872028590E-02,7.3981577157970E-01
5.0712850000000E+00,1.4120975000000E-01,4.9015000000000E-01,1.2961600000000E-01,2.4833300000000E-02,-8.1650400000000E-02,2.1814300000000E-01,-4.7399100000000E-02,6.1219500000000E-02,6.0461600000000E-01,2.4348600000000E-01,-8.1454800000000E-02,9.9749922752380E-02,5.1370050758120E-02,7.0466768741610E-01
5.1381750000000E+00,1.4120975000000E-01,4.9015000000000E-01,1.2046600000000E-01,2.8413400000000E-02,-7.9602100000000E-02,2.0963800000000E-01,-5.8072200000000E-02,6.1261000000000E-02,5.8158800000000E-01,2.1952600000000E-01,-6.1635900000000E-02,9.4980880618100E-02,4.7092754393820E-02,6.7210519313810E-01
5.2050650000000E+00,1.4120975000000E-01,4.9015000000000E-01,1.1099200000000E-01,3.0724300000000E-02,-7.5883300000000E-02,2.0131300000000E-01,-6.6853100000000E-02,5.9895600000000E-02,5.6055600000000E-01,1.9620100000000E-01,-4.3395000000000E-02,8.9974641799930E-02,4.4231764972210E-02,6.4199244976040E-01
5.2719550000000E+00,1.4120975000000E-01,4.9015000000000E-01,1.0149100000000E-01,3.1907200000000E-02,-7.0769200000000E-02,1.9309800000000E-01,-7.3848300000000E-02,5.7478100000000E-02,5.4134300000000E-01,1.7400200000000E-01,-2.6933600000000E-02,8.4427349269390E-02,4.3425653129820E-02,6.1433827877040E-01
5.3388450000000E+00,1.4120975000000E-01,4.9015000000000E-01,9.2229800000000E-02,3.2135600000000E-02,-6.4566100000000E-02,1.8494400000000E-01,-7.9218300000000E-02,5.4335000000000E-02,5.2353600000000E-01,1.5329000000000E-01,-1.2353500000000E-02,7.9116433858870E-02,4.2990632355210E-02,5.8887410163880E-01
5.4057350000000E+00,1.4120975000000E-01,4.9015000000000E-01,8.3450400000000E-02,3.1598500000000E-02,-5.7582200000000E-02,1.7687500000000E-01,-8.3141100000000E-02,5.0746400000000E-02,5.0689200000000E-01,1.3430600000000E-01,3.2568400000000E-04,7.3192007839680E-02,4.4762615114450E-02,5.6539142131810E-01
5.4726250000000E+00,1.4120975000000E-01,4.9015000000000E-01,7.5239200000000E-02,3.0475800000000E-02,-5.0117400000000E-02,1.6887600000000E-01,-8.5805100000000E-02,4.6944900000000E-02,4.9118600000000E-01,1.1717700000000E-01,1.1145000000000E-02,6.7142859101300E-02,4.6988580375910E-02,5.4368114471440E-01
5.0043950000000E+00,1.3547525000000E-01,4.7024550000000E-01,1.4615000000000E-01,2.8421700000000E-02,-8.8506100000000E-02,2.3057400000000E-01,-5.0746300000000E-02,7.8290400000000E-02,6.0512600000000E-01,2.7716400000000E-01,-9.4596300000000E-02,1.1319187283520E-01,7.2635985910890E-02,7.2507059574130E-01
5.0712850000000E+00,1.3547525000000E-01,4.7024550000000E-01,1.3690400000000E-01,3.3253100000000E-02,-8.7813200000000E-02,2.2270200000000E-01,-6.3250600000000E-02,7.7683900000000E-02,5.8401500000000E-01,2.5152100000000E-01,-7.2875900000000E-02,1.0807735472920E-01,6.5894074738030E-02,6.9340878725050E-01
5.1381750000000E+00,1.3547525000000E-01,4.7024550000000E-01,1.2710000000000E-01,3.6537200000000E-02,-8.5153700000000E-02,2.1496000000000E-01,-7.3550200000000E-02,7.5360200000000E-02,5.6514500000000E-01,2.2601500000000E-01,-5.2788700000000E-02,1.0237266123290E-01,6.0855608433490E-02,6.6416251659390E-01
5.2050650000000E+00,1.3547525000000E-01,4.7024550000000E-01,1.1707300000000E-01,3.8392100000000E-02,-8.0789500000000E-02,2.0722500000000E-01,-8.1753900000000E-02,7.1761100000000E-02,5.4820400000000E-01,2.0125200000000E-01,-3.4592700000000E-02,9.6637949347500E-02,5.6959360837940E-02,6.3728010654450E-01
5.2719550000000E+00,1.3547525000000E-01,4.7024550000000E-01,1.0715000000000E-01,3.9007300000000E-02,-7.5028400000000E-02,1.9938800000000E-01,-8.8027100000000E-02,6.7298300000000E-02,5.3268300000000E-01,1.7774700000000E-01,-1.8423900000000E-02,9.0937033295630E-02,5.4371964186430E-02,6.1247378587720E-01
5.3388450000000E+00,1.3547525000000E-01,4.7024550000000E-01,9.7552000000000E-02,3.8591000000000E-02,-6.8194800000000E-02,1.9145800000000E-01,-9.2581900000000E-02,6.2328600000000E-02,5.1833500000000E-01,1.5588800000000E-01,-4.3168400000000E-03,8.4740281105040E-02,5.3688984364270E-02,5.8965760469440E-01
5.4057350000000E+00,1.3547525000000E-01,4.7024550000000E-01,8.8496000000000E-02,3.7370700000000E-02,-6.0614400000000E-02,1.8346500000000E-01,-9.5651600000000E-02,5.7145900000000E-02,5.0486700000000E-01,1.3592300000000E-01,7.7691400000000E-03,7.8718118369580E-02,5.3852308541540E-02,5.6860005855560E-01
5.4726250000000E+00,1.3547525000000E-01,4.7024550000000E-01,8.0097900000000E-02,3.5564400000000E-02,-5.2603200000000E-02,1.7547000000000E-01,-9.7457500000000E-02,5.1976700000000E-02,4.9201800000000E-01,1.1797600000000E-01,1.7929100000000E-02,7.2276115417480E-02,5.5456012487410E-02,5.4905295372010E-01
5.0043950000000E+00,1.3001375000000E-01,4.5128850000000E-01,1.5248200000000E-01,3.6866100000000E-02,-9.4843100000000E-02,2.3309000000000E-01,-6.9830900000000E-02,9.8949800000000E-02,5.7778300000000E-01,2.7922600000000E-01,-8.1865700000000E-02,1.2257467955350E-01,8.7820388376710E-02,7.0595240592960E-01
5.0712850000000E+00,1.3001375000000E-01,4.5128850000000E-01,1.4257700000000E-01,4.1563800000000E-02,-9.3526900000000E-02,2.2627800000000E-01,-8.1825600000000E-02,9.5482100000000E-02,5.6084800000000E-01,2.5290200000000E-01,-5.9995800000000E-02,1.1677421629430E-01,8.0284684896470E-02,6.7811840772630E-01
5.1381750000000E+00,1.3001375000000E-01,4.5128850000000E-01,1.3221000000000E-01,4.4528700000000E-02,-9.0201400000000E-02,2.1935100000000E-01,-9.1378000000000E-02,9.0419600000000E-02,5.4594700000000E-01,2.2670400000000E-01,-4.0114400000000E-02,1.1061084270480E-01,7.3983982205390E-02,6.5237468481060E-01
